kab_kota,bulan,T_celsius,RH_persen,THI,LST_celsius,curah_hujan,NDVI,risk_category,clean_name,nama_wilayah,total_ternak,densitas_ternak,proporsi_sapi_perah,bulan_sin,bulan_cos,risk_pred,risk_proba_severe
Kota Cimahi,12,22.78,87.97,72.0,33.76,250.9,0.3387,1,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-2.4492935982947064e-16,1.0,1,0.0014238095238095238
Kota Tasikmalaya,12,23.97,90.36,74.24,0.0,446.6,0.6352,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-2.4492935982947064e-16,1.0,1,2.4390243902439026e-05
Kota Tasikmalaya,12,23.97,90.36,74.24,0.0,446.6,0.6352,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-2.4492935982947064e-16,1.0,1,2.4390243902439026e-05
Tasikmalaya,12,24.23,88.69,74.52,27.17,441.4,0.8072,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-2.4492935982947064e-16,1.0,1,0.0
Tasikmalaya,12,24.23,88.69,74.52,27.17,441.4,0.8072,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-2.4492935982947064e-16,1.0,1,0.0
Ciamis,12,24.98,88.87,75.81,27.54,395.6,0.7693,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-2.4492935982947064e-16,1.0,1,0.0
Kota Banjar,12,25.86,89.83,77.39,0.0,349.0,0.6488,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-2.4492935982947064e-16,1.0,1,2.4390243902439026e-05
Bekasi,12,26.66,83.51,77.99,29.2,292.3,0.4734,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-2.4492935982947064e-16,1.0,1,0.002557287157287158
Bekasi,12,26.66,83.51,77.99,29.2,292.3,0.4734,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-2.4492935982947064e-16,1.0,1,0.0021936507936507936
Bogor,12,24.1,86.94,74.12,27.46,399.9,0.6621,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-2.4492935982947064e-16,1.0,1,0.0
Bogor,12,24.1,86.94,74.12,27.46,399.9,0.6621,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-2.4492935982947064e-16,1.0,1,0.00012698412698412698
Cianjur,12,23.32,87.75,72.89,26.08,454.9,0.733,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-2.4492935982947064e-16,1.0,1,0.0
Cirebon,12,26.28,87.76,77.88,0.0,272.6,0.4713,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-2.4492935982947064e-16,1.0,1,7.439024390243904e-05
Cirebon,12,26.28,87.76,77.88,0.0,272.6,0.4713,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-2.4492935982947064e-16,1.0,1,5e-05
Garut,12,22.27,88.86,71.22,25.05,424.0,0.7642,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-2.4492935982947064e-16,1.0,0,0.0
Indramayu,12,26.58,86.36,78.21,29.38,234.9,0.3923,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-2.4492935982947064e-16,1.0,1,0.03028700743700744
Karawang,12,26.63,83.95,78.0,28.22,281.2,0.5429,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-2.4492935982947064e-16,1.0,1,0.008668041037553233
Kota Bandung,12,22.5,88.68,71.59,33.5,244.2,0.3532,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-2.4492935982947064e-16,1.0,0,0.0
Kota Bandung,12,22.5,88.68,71.59,33.5,244.2,0.3532,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-2.4492935982947064e-16,1.0,0,9.090909090909092e-05
Kota Bogor,12,24.59,86.99,74.96,0.0,385.5,0.5161,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-2.4492935982947064e-16,1.0,1,2.4390243902439026e-05
Kota Bogor,12,24.59,86.99,74.96,0.0,385.5,0.5161,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-2.4492935982947064e-16,1.0,1,0.0
Kota Cirebon,12,25.75,87.96,77.01,0.0,274.3,0.4092,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-2.4492935982947064e-16,1.0,1,0.002074390243902439
Kota Cirebon,12,25.75,87.96,77.01,0.0,274.3,0.4092,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-2.4492935982947064e-16,1.0,1,0.0020499999999999997
Kota Sukabumi,12,22.79,89.31,72.14,26.1,410.8,0.5857,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-2.4492935982947064e-16,1.0,1,2.4390243902439026e-05
Kota Sukabumi,12,22.79,89.31,72.14,26.1,410.8,0.5857,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-2.4492935982947064e-16,1.0,1,2.4390243902439026e-05
Kuningan,12,24.32,91.13,74.92,22.45,327.6,0.717,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-2.4492935982947064e-16,1.0,1,0.0
Majalengka,12,24.41,90.39,75.0,26.75,311.8,0.5882,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-2.4492935982947064e-16,1.0,1,9.10569105691057e-05
Purwakarta,12,24.93,86.79,75.5,24.9,347.3,0.6319,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-2.4492935982947064e-16,1.0,1,2.4390243902439026e-05
Subang,12,25.52,86.28,76.43,0.0,295.4,0.4496,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-2.4492935982947064e-16,1.0,1,2.4390243902439026e-05
Sukabumi,12,23.74,88.69,73.69,26.71,497.5,0.7465,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-2.4492935982947064e-16,1.0,1,0.0
Sukabumi,12,23.74,88.69,73.69,26.71,497.5,0.7465,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-2.4492935982947064e-16,1.0,1,0.00012698412698412698
Sumedang,12,23.63,90.31,73.64,26.79,318.6,0.6508,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-2.4492935982947064e-16,1.0,1,9.10569105691057e-05
Kota Bekasi,12,26.54,83.13,77.75,0.0,261.7,0.3161,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-2.4492935982947064e-16,1.0,1,0.0
Kota Bekasi,12,26.54,83.13,77.75,0.0,261.7,0.3161,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-2.4492935982947064e-16,1.0,1,0.002
Kota Depok,12,26.02,84.36,77.04,0.0,322.2,0.4279,1,depok,Kota Depok,610,3.05,0.0163934426229508,-2.4492935982947064e-16,1.0,1,0.0
